"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260529","경춘선","강촌","470","514","20260601",""
"20260529","경춘선","백양리","162","112","20260601",""
"20260529","경춘선","굴봉산","136","140","20260601",""
"20260529","경춘선","가평","2228","2456","20260601",""
"20260529","경춘선","상천","316","293","20260601",""
"20260529","경춘선","청평","1926","2172","20260601",""
"20260529","경춘선","대성리","646","2071","20260601",""
"20260529","경춘선","마석","4890","4925","20260601",""
"20260529","경춘선","천마산","1901","1768","20260601",""
"20260529","경춘선","평내호평","7694","7705","20260601",""
"20260529","경춘선","금곡","2009","1974","20260601",""
"20260529","경춘선","사릉","2462","2394","20260601",""
"20260529","경춘선","퇴계원","4002","3597","20260601",""
"20260529","경춘선","별내","2995","2865","20260601",""
"20260529","경춘선","갈매","3253","2981","20260601",""
"20260529","경춘선","신내","3607","3321","20260601",""
"20260529","경인선","도화","4772","4444","20260601",""
"20260529","경인선","중동","10684","9940","20260601",""
"20260529","경인선","온수(성공회대입구)","7744","7086","20260601",""
"20260529","경인선","도원","3815","3982","20260601",""
"20260529","경인선","간석","6707","6333","20260601",""
"20260529","경인선","부개","9860","9103","20260601",""
"20260529","경인선","소사","9236","8601","20260601",""
"20260529","경인선","구일","10632","10901","20260601",""
"20260529","경인선","인천","4854","4332","20260601",""
"20260529","경인선","동인천","16212","14921","20260601",""
"20260529","경인선","제물포","13116","12413","20260601",""
"20260529","경인선","주안","21738","19424","20260601",""
"20260529","경인선","동암","17378","17804","20260601",""
"20260529","경인선","백운","8007","7702","20260601",""
"20260529","경인선","부평","33344","36356","20260601",""
"20260529","경인선","송내","29935","29861","20260601",""
"20260529","경인선","부천","36600","37014","20260601",""
"20260529","경인선","역곡","31150","30722","20260601",""
"20260529","경인선","오류동","13473","12302","20260601",""
"20260529","경인선","개봉","26774","25911","20260601",""
"20260529","경의선","운천","4","4","20260601",""
"20260529","경의선","임진강","12","51","20260601",""
"20260529","경의선","문산","6710","6584","20260601",""
"20260529","경의선","파주","1482","1198","20260601",""
"20260529","경의선","월롱","2083","1911","20260601",""
"20260529","경의선","금촌","7842","7457","20260601",""
"20260529","경의선","금릉","5898","5797","20260601",""
"20260529","경의선","운정","8976","8483","20260601",""
"20260529","경의선","야당","8396","8926","20260601",""
"20260529","경의선","탄현","8569","8377","20260601",""
"20260529","경의선","일산","11693","11649","20260601",""
"20260529","경의선","풍산","7254","7013","20260601",""
"20260529","경의선","백마","8321","8166","20260601",""
"20260529","경의선","곡산","691","702","20260601",""
"20260529","경의선","능곡","5136","4840","20260601",""
"20260529","경의선","행신","7894","7837","20260601",""
"20260529","경의선","강매","3648","2986","20260601",""
"20260529","경의선","한국항공대","3566","3256","20260601",""
"20260529","경의선","수색","3365","3898","20260601",""
"20260529","경의선","디지털미디어시티","2750","2544","20260601",""
"20260529","경의선","가좌","6051","5659","20260601",""
"20260529","경의선","홍대입구","2390","3069","20260601",""
"20260529","경의선","서강대","2658","2667","20260601",""
"20260529","경의선","공덕","4992","4004","20260601",""
"20260529","경의선","효창공원앞","3752","4269","20260601",""
"20260529","경의선","신촌","3","2","20260601",""
"20260529","경의선","서울역","5","0","20260601",""
"20260529","경원선","연천","1359","1425","20260601",""
"20260529","경원선","전곡","1454","1540","20260601",""
"20260529","경원선","청산","187","157","20260601",""
"20260529","경원선","소요산","2124","2162","20260601",""
"20260529","경원선","동두천","2559","2369","20260601",""
"20260529","경원선","보산","2113","1709","20260601",""
"20260529","경원선","동두천중앙","3681","3499","20260601",""
"20260529","경원선","지행","8098","8157","20260601",""
"20260529","경원선","덕정","7918","7499","20260601",""
"20260529","경원선","덕계","7888","7504","20260601",""
"20260529","경원선","양주","8135","7925","20260601",""
"20260529","경원선","녹양","5065","4771","20260601",""
"20260529","경원선","가능","7599","7394","20260601",""
"20260529","경원선","의정부","22440","23080","20260601",""
"20260529","경원선","회룡","15845","15638","20260601",""
"20260529","경원선","망월사","9749","9674","20260601",""
"20260529","경원선","도봉산","8427","5535","20260601",""
"20260529","경원선","도봉","7063","6664","20260601",""
"20260529","경원선","방학","11828","11514","20260601",""
"20260529","경원선","녹천","5227","4413","20260601",""
"20260529","경원선","월계","8610","7755","20260601",""
"20260529","경원선","광운대","10474","9803","20260601",""
"20260529","경원선","석계","8922","9577","20260601",""
"20260529","경원선","신이문","10183","9225","20260601",""
"20260529","경원선","외대앞","15614","15222","20260601",""
"20260529","경원선","청량리(서울시립대입구)","24231","23809","20260601",""
"20260529","경원선","왕십리(성동구청)","20447","20356","20260601",""
"20260529","경원선","응봉","2324","1754","20260601",""
"20260529","경원선","옥수","69","30","20260601",""
"20260529","경원선","한남","4229","4369","20260601",""
"20260529","경원선","서빙고","2606","2310","20260601",""
"20260529","경원선","이촌(국립중앙박물관)","4803","3856","20260601",""
"20260529","경부선","광명","4027","3611","20260601",""
"20260529","경부선","서동탄","1714","1478","20260601",""
"20260529","경부선","당정","7935","7423","20260601",""
"20260529","경부선","천안","9665","9057","20260601",""
"20260529","경부선","두정","10536","9598","20260601",""
"20260529","경부선","직산","1283","1238","20260601",""
"20260529","경부선","성환","5667","4955","20260601",""
"20260529","경부선","평택","17801","16986","20260601",""
"20260529","경부선","평택지제","6286","5955","20260601",""
"20260529","경부선","서정리","11405","9929","20260601",""
"20260529","경부선","송탄","5520","5360","20260601",""
"20260529","경부선","진위","2142","1960","20260601",""
"20260529","경부선","오산","13212","12973","20260601",""
"20260529","경부선","오산대","4972","4730","20260601",""
"20260529","경부선","세마","4182","4016","20260601",""
"20260529","경부선","병점","19618","19470","20260601",""
"20260529","경부선","세류","4439","4040","20260601",""
"20260529","경부선","독산","19290","19307","20260601",""
"20260529","경부선","수원","46675","48804","20260601",""
"20260529","경부선","화서","12720","12677","20260601",""
"20260529","경부선","성균관대","19505","18624","20260601",""
"20260529","경부선","의왕","11726","11343","20260601",""
"20260529","경부선","군포","7877","7610","20260601",""
"20260529","경부선","금정","33708","34507","20260601",""
"20260529","경부선","명학","10090","9602","20260601",""
"20260529","경부선","안양","29547","29226","20260601",""
"20260529","경부선","관악","8252","8042","20260601",""
"20260529","경부선","석수","9646","8828","20260601",""
"20260529","경부선","금천구청","12427","12702","20260601",""
"20260529","경부선","가산디지털단지","20098","23161","20260601",""
"20260529","경부선","구로","19134","19921","20260601",""
"20260529","경부선","신길","9877","8741","20260601",""
"20260529","경부선","신도림","4506","4989","20260601",""
"20260529","경부선","영등포","46223","47421","20260601",""
"20260529","경부선","대방","11872","13320","20260601",""
"20260529","경부선","노량진","10154","10182","20260601",""
"20260529","경부선","용산","50024","51489","20260601",""
"20260529","경부선","남영","11123","11721","20260601",""
"20260529","경부선","서울역","10287","2999","20260601",""
"20260529","경강선","성남","1640","1508","20260601",""
"20260529","경강선","여주","3489","3549","20260601",""
"20260529","경강선","세종대왕릉","447","432","20260601",""
"20260529","경강선","부발","3312","2810","20260601",""
"20260529","경강선","이천","3497","3876","20260601",""
"20260529","경강선","신둔도예촌","1776","1607","20260601",""
"20260529","경강선","곤지암","2602","2577","20260601",""
"20260529","경강선","초월","4573","4132","20260601",""
"20260529","경강선","경기광주","10330","9674","20260601",""
"20260529","경강선","삼동","2831","2561","20260601",""
"20260529","경강선","이매","1254","1133","20260601",""
"20260529","경강선","판교","7235","7001","20260601",""
"20260529","9호선2~3단계","중앙보훈병원","15678","13464","20260601",""
"20260529","9호선2~3단계","둔촌오륜","5343","5149","20260601",""
"20260529","9호선2~3단계","올림픽공원(한국체대)","13851","14349","20260601",""
"20260529","9호선2~3단계","한성백제","4173","3717","20260601",""
"20260529","9호선2~3단계","송파나루","6768","7308","20260601",""
"20260529","9호선2~3단계","석촌","11743","10644","20260601",""
"20260529","9호선2~3단계","석촌고분","8651","8340","20260601",""
"20260529","9호선2~3단계","삼전","10061","9382","20260601",""
"20260529","9호선2~3단계","종합운동장","7490","7290","20260601",""
"20260529","9호선2~3단계","봉은사","26726","27973","20260601",""
"20260529","9호선2~3단계","삼성중앙","9850","10256","20260601",""
"20260529","9호선2~3단계","선정릉","12675","13409","20260601",""
"20260529","9호선2~3단계","언주","13510","13741","20260601",""
"20260529","9호선","신논현","38069","40183","20260601",""
"20260529","9호선","사평","5178","4853","20260601",""
"20260529","9호선","고속터미널","21111","27851","20260601",""
"20260529","9호선","신반포","6150","5869","20260601",""
"20260529","9호선","구반포","3319","3011","20260601",""
"20260529","9호선","동작(현충원)","3252","2749","20260601",""
"20260529","9호선","흑석(중앙대입구)","11916","11935","20260601",""
"20260529","9호선","노들","5814","4670","20260601",""
"20260529","9호선","노량진","32172","31154","20260601",""
"20260529","9호선","샛강","9474","8946","20260601",""
"20260529","9호선","여의도","37242","35476","20260601",""
"20260529","9호선","국회의사당","19405","20042","20260601",""
"20260529","9호선","당산","23876","23149","20260601",""
"20260529","9호선","선유도","11292","10109","20260601",""
"20260529","9호선","신목동","5775","5108","20260601",""
"20260529","9호선","염창","21336","20600","20260601",""
"20260529","9호선","등촌","14977","14416","20260601",""
"20260529","9호선","증미","9382","8933","20260601",""
"20260529","9호선","가양","26084","25343","20260601",""
"20260529","9호선","양천향교","13508","13492","20260601",""
"20260529","9호선","마곡나루(서울식물원)","19835","19515","20260601",""
"20260529","9호선","신방화","8269","8147","20260601",""
"20260529","9호선","공항시장","3294","3384","20260601",""
"20260529","9호선","김포공항","6769","11787","20260601",""
"20260529","9호선","개화","2894","1845","20260601",""
"20260529","8호선","남위례","10005","9936","20260601",""
"20260529","8호선","모란","7772","6300","20260601",""
"20260529","8호선","수진","6578","6091","20260601",""
"20260529","8호선","신흥","6583","6663","20260601",""
"20260529","8호선","단대오거리","14816","13950","20260601",""
"20260529","8호선","남한산성입구(성남법원.검찰청)","16077","14047","20260601",""
"20260529","8호선","복정","12349","10240","20260601",""
"20260529","8호선","장지","20479","18787","20260601",""
"20260529","8호선","문정","27087","28405","20260601",""
"20260529","8호선","가락시장","10040","11151","20260601",""
"20260529","8호선","송파","12062","11628","20260601",""
"20260529","8호선","석촌","10511","11895","20260601",""
"20260529","8호선","잠실(송파구청)","22529","26750","20260601",""
"20260529","8호선","몽촌토성(평화의문)","10002","10409","20260601",""
"20260529","8호선","강동구청","12966","12899","20260601",""
"20260529","8호선","천호(풍납토성)","21546","24917","20260601",""
"20260529","8호선","암사","19151","17675","20260601",""
"20260529","8호선","암사역사공원","9154","8051","20260601",""
"20260529","7호선","온수(성공회대입구)","12373","11277","20260601",""
"20260529","7호선","천왕","14232","13758","20260601",""
"20260529","7호선","광명사거리","27103","26607","20260601",""
"20260529","7호선","철산","27043","27805","20260601",""
"20260529","7호선","가산디지털단지","51627","52180","20260601",""
"20260529","7호선","남구로","17321","18304","20260601",""
"20260529","7호선","대림(구로구청)","9687","9956","20260601",""
"20260529","7호선","신풍","13947","13162","20260601",""
"20260529","7호선","보라매","7997","8548","20260601",""
"20260529","7호선","신대방삼거리","18230","17148","20260601",""
"20260529","7호선","장승배기","11739","11353","20260601",""
"20260529","7호선","상도","15058","14519","20260601",""
"20260529","7호선","숭실대입구(살피재)","18009","17369","20260601",""
"20260529","7호선","남성","13598","12650","20260601",""
"20260529","7호선","이수","20734","20527","20260601",""
"20260529","7호선","내방","18105","17949","20260601",""
"20260529","7호선","고속터미널","24491","18819","20260601",""
"20260529","7호선","반포","8446","8009","20260601",""
"20260529","7호선","논현","22509","23979","20260601",""
"20260529","7호선","학동","27391","28561","20260601",""
"20260529","7호선","강남구청","19370","21628","20260601",""
"20260529","7호선","청담","21919","23721","20260601",""
"20260529","7호선","자양(뚝섬한강공원)","12775","12750","20260601",""
"20260529","7호선","건대입구","17517","17743","20260601",""
"20260529","7호선","어린이대공원(세종대)","21725","21512","20260601",""
"20260529","7호선","군자(능동)","18408","14651","20260601",""
"20260529","7호선","중곡","13128","12395","20260601",""
"20260529","7호선","용마산(용마폭포공원)","6780","6545","20260601",""
"20260529","7호선","사가정","19223","19269","20260601",""
"20260529","7호선","면목","17369","16827","20260601",""
"20260529","7호선","상봉","21768","21459","20260601",""
"20260529","7호선","중화","13462","13301","20260601",""
"20260529","7호선","먹골","12264","11947","20260601",""
"20260529","7호선","태릉입구","11028","10259","20260601",""
"20260529","7호선","공릉(서울과학기술대)","15926","15052","20260601",""
"20260529","7호선","하계","21324","19754","20260601",""
"20260529","7호선","중계","17471","15835","20260601",""
"20260529","7호선","노원","24881","27303","20260601",""
"20260529","7호선","마들","16220","14975","20260601",""
"20260529","7호선","수락산","14776","14813","20260601",""
"20260529","7호선","도봉산","10622","12073","20260601",""
"20260529","7호선","장암","3225","1345","20260601",""
"20260529","6호선","봉화산(서울의료원)","10026","9234","20260601",""
"20260529","6호선","화랑대(서울여대입구)","14167","11194","20260601",""
"20260529","6호선","태릉입구","7329","8225","20260601",""
"20260529","6호선","석계","14771","14925","20260601",""
"20260529","6호선","돌곶이","14539","13507","20260601",""
"20260529","6호선","상월곡(한국과학기술연구원)","8136","7449","20260601",""
"20260529","6호선","월곡(동덕여대)","14432","13547","20260601",""
"20260529","6호선","고려대(종암)","11096","10285","20260601",""
"20260529","6호선","안암(고대병원앞)","16461","15559","20260601",""
"20260529","6호선","보문","9885","9120","20260601",""
"20260529","6호선","창신","4389","3621","20260601",""
"20260529","6호선","동묘앞","12038","12206","20260601",""
"20260529","6호선","신당","10525","9933","20260601",""
"20260529","6호선","청구","4671","4530","20260601",""
"20260529","6호선","약수","4545","4489","20260601",""
"20260529","6호선","버티고개","2612","2493","20260601",""
"20260529","6호선","한강진","11823","14527","20260601",""
"20260529","6호선","이태원","14246","19379","20260601",""
"20260529","6호선","녹사평(용산구청)","6449","6903","20260601",""
"20260529","6호선","삼각지(전쟁기념관)","9281","8245","20260601",""
"20260529","6호선","효창공원앞","9485","8549","20260601",""
"20260529","6호선","공덕","22706","22748","20260601",""
"20260529","6호선","대흥(서강대앞)","12209","12779","20260601",""
"20260529","6호선","광흥창(서강)","11807","11156","20260601",""
"20260529","6호선","상수","12690","14609","20260601",""
"20260529","6호선","합정","16327","16726","20260601",""
"20260529","6호선","망원","18782","20411","20260601",""
"20260529","6호선","마포구청","17212","15527","20260601",""
"20260529","6호선","월드컵경기장(성산)","5118","5095","20260601",""
"20260529","6호선","디지털미디어시티","17690","18770","20260601",""
"20260529","6호선","증산(명지대앞)","11128","11077","20260601",""
"20260529","6호선","새절(신사)","15118","14037","20260601",""
"20260529","6호선","구산","9435","7322","20260601",""
"20260529","6호선","연신내","2","0","20260601",""
"20260529","6호선","독바위","2959","3104","20260601",""
"20260529","6호선","불광","5564","5162","20260601",""
"20260529","6호선","역촌","4450","5223","20260601",""
"20260529","6호선","응암","21363","20886","20260601",""
"20260529","5호선","하남검단산","8228","7532","20260601",""
"20260529","5호선","하남시청(덕풍·신장)","10982","10493","20260601",""
"20260529","5호선","하남풍산","5650","5638","20260601",""
"20260529","5호선","미사","22589","23006","20260601",""
"20260529","5호선","강일","7204","6754","20260601",""
"20260529","5호선","마천","8834","7762","20260601",""
"20260529","5호선","거여","12107","11804","20260601",""
"20260529","5호선","개롱","7815","7706","20260601",""
"20260529","5호선","오금","4593","4813","20260601",""
"20260529","5호선","방이","8949","9373","20260601",""
"20260529","5호선","올림픽공원(한국체대)","7960","7592","20260601",""
"20260529","5호선","둔촌동","16216","16093","20260601",""
"20260529","5호선","상일동","17619","16592","20260601",""
"20260529","5호선","고덕","12593","12269","20260601",""
"20260529","5호선","명일","10301","10242","20260601",""
"20260529","5호선","굽은다리(강동구민회관앞)","11463","10728","20260601",""
"20260529","5호선","길동","10855","11084","20260601",""
"20260529","5호선","강동","21893","20958","20260601",""
"20260529","5호선","천호(풍납토성)","24728","24401","20260601",""
"20260529","5호선","광나루(장신대)","13428","12538","20260601",""
"20260529","5호선","아차산(어린이대공원후문)","17893","17400","20260601",""
"20260529","5호선","군자(능동)","14534","16520","20260601",""
"20260529","5호선","장한평","24013","23542","20260601",""
"20260529","5호선","답십리","19312","17212","20260601",""
"20260529","5호선","마장","7270","6823","20260601",""
"20260529","5호선","왕십리(성동구청)","5715","6536","20260601",""
"20260529","5호선","행당","9298","8165","20260601",""
"20260529","5호선","신금호","7689","8038","20260601",""
"20260529","5호선","청구","4105","3935","20260601",""
"20260529","5호선","동대문역사문화공원(DDP)","4102","4651","20260601",""
"20260529","5호선","을지로4가","8440","8656","20260601",""
"20260529","5호선","종로3가","19458","21070","20260601",""
"20260529","5호선","광화문(세종문화회관)","41109","43393","20260601",""
"20260529","5호선","서대문","23727","24158","20260601",""
"20260529","5호선","충정로(경기대입구)","6210","6241","20260601",""
"20260529","5호선","애오개","8302","7734","20260601",""
"20260529","5호선","공덕","17573","18528","20260601",""
"20260529","5호선","마포","17918","18543","20260601",""
"20260529","5호선","여의나루","17585","18739","20260601",""
"20260529","5호선","여의도","33943","36725","20260601",""
"20260529","5호선","신길","5918","5956","20260601",""
"20260529","5호선","영등포시장","14067","14242","20260601",""
"20260529","5호선","영등포구청","6060","6041","20260601",""
"20260529","5호선","양평","10650","10230","20260601",""
"20260529","5호선","오목교(목동운동장앞)","24955","27107","20260601",""
"20260529","5호선","목동","19497","21358","20260601",""
"20260529","5호선","신정(은행정)","16274","13146","20260601",""
"20260529","5호선","까치산","32323","30894","20260601",""
"20260529","5호선","화곡","34707","32242","20260601",""
"20260529","5호선","우장산","18487","18280","20260601",""
"20260529","5호선","발산","28723","29653","20260601",""
"20260529","5호선","마곡","20058","20418","20260601",""
"20260529","5호선","송정","7408","6968","20260601",""
"20260529","5호선","김포공항","16026","9286","20260601",""
"20260529","5호선","개화산","7214","6767","20260601",""
"20260529","5호선","방화","8254","7950","20260601",""
"20260529","4호선","남태령","1795","1536","20260601",""
"20260529","4호선","사당","31501","28131","20260601",""
"20260529","4호선","총신대입구(이수)","23285","25302","20260601",""
"20260529","4호선","동작(현충원)","2544","2691","20260601",""
"20260529","4호선","이촌(국립중앙박물관)","12438","13098","20260601",""
"20260529","4호선","신용산","25905","28967","20260601",""
"20260529","4호선","삼각지(전쟁기념관)","7677","9452","20260601",""
"20260529","4호선","숙대입구(갈월)","19098","18938","20260601",""
"20260529","4호선","서울역","16180","24785","20260601",""
"20260529","4호선","회현(남대문시장)","33514","35566","20260601",""
"20260529","4호선","명동","43220","45583","20260601",""
"20260529","4호선","충무로","39293","40263","20260601",""
"20260529","4호선","동대문역사문화공원(DDP)","23760","20484","20260601",""
"20260529","4호선","동대문","23479","23261","20260601",""
"20260529","4호선","혜화","43819","43493","20260601",""
"20260529","4호선","한성대입구(삼선교)","18231","17466","20260601",""
"20260529","4호선","성신여대입구(돈암)","27930","26652","20260601",""
"20260529","4호선","길음","26153","25658","20260601",""
"20260529","4호선","미아사거리","31119","30634","20260601",""
"20260529","4호선","미아(서울사이버대학)","19644","18766","20260601",""
"20260529","3호선","종로3가","14231","16566","20260601",""
"20260529","경원선","창동","7","0","20260601",""
"20260529","8호선","산성","7654","7635","20260601",""
"20260529","장항선","배방","1686","1687","20260601",""
"20260529","장항선","온양온천","6834","7094","20260601",""
"20260529","장항선","신창(순천향대)","3716","2433","20260601",""
"20260529","중앙선","회기","34680","33351","20260601",""
"20260529","중앙선","중랑","6528","6115","20260601",""
"20260529","중앙선","상봉","7089","7014","20260601",""
"20260529","중앙선","망우","8946","8635","20260601",""
"20260529","중앙선","양원","3998","3809","20260601",""
"20260529","중앙선","구리","8560","9151","20260601",""
"20260529","중앙선","도농","11085","10251","20260601",""
"20260529","중앙선","양정","614","750","20260601",""
"20260529","중앙선","덕소","6423","6434","20260601",""
"20260529","중앙선","도심","3399","2679","20260601",""
"20260529","중앙선","팔당","838","901","20260601",""
"20260529","중앙선","운길산","801","823","20260601",""
"20260529","중앙선","양수","2200","2223","20260601",""
"20260529","중앙선","신원","203","190","20260601",""
"20260529","중앙선","국수","789","792","20260601",""
"20260529","중앙선","아신","694","708","20260601",""
"20260529","중앙선","오빈","364","384","20260601",""
"20260529","중앙선","양평","3581","3940","20260601",""
"20260529","중앙선","원덕","395","417","20260601",""
"20260529","중앙선","용문","2314","2447","20260601",""
"20260529","중앙선","지평","81","64","20260601",""
"20260529","장항선","아산","5569","5016","20260601",""
"20260529","장항선","탕정","3079","2536","20260601",""
"20260530","안산선","초지","4150","3883","20260602",""
"20260530","안산선","고잔","7662","7681","20260602",""
"20260530","안산선","중앙","19455","20132","20260602",""
"20260530","안산선","한대앞","9364","9322","20260602",""
"20260530","안산선","상록수","13515","13353","20260602",""
"20260530","안산선","반월","4080","3954","20260602",""
"20260530","안산선","대야미","5113","4358","20260602",""
"20260530","안산선","산본","15930","16762","20260602",""
"20260530","신림선","관악산(서울대)","4365","4412","20260602",""
"20260530","신림선","서울대벤처타운","9607","8162","20260602",""
"20260530","신림선","서원","3064","2730","20260602",""
"20260530","신림선","신림","2096","2483","20260602",""
"20260530","신림선","당곡","4156","3764","20260602",""
"20260530","신림선","보라매병원","4117","4079","20260602",""
"20260530","신림선","보라매공원","1911","2066","20260602",""
"20260530","신림선","보라매","3909","3391","20260602",""
"20260530","신림선","서울지방병무청","2561","2766","20260602",""
"20260530","신림선","대방","3565","2334","20260602",""
"20260530","신림선","샛강","1535","1928","20260602",""
"20260530","수인선","인천","1443","2381","20260602",""
"20260530","수인선","신포","1874","1882","20260602",""
"20260530","수인선","숭의","3746","3417","20260602",""
"20260530","수인선","인하대","6094","5643","20260602",""
"20260530","수인선","송도","2403","2209","20260602",""
"20260530","수인선","연수","4685","4633","20260602",""
"20260530","수인선","원인재","4421","4541","20260602",""
"20260530","수인선","남동인더스파크","1024","1058","20260602",""
"20260530","수인선","호구포","3038","2921","20260602",""
"20260530","수인선","인천논현","5256","5375","20260602",""
"20260530","수인선","소래포구","6349","6362","20260602",""
"20260530","수인선","월곶","2732","2631","20260602",""
"20260530","수인선","달월","96","78","20260602",""
"20260530","수인선","사리","4458","3753","20260602",""
"20260530","수인선","야목","725","612","20260602",""
"20260530","수인선","어천","1468","1314","20260602",""
"20260530","수인선","오목천","3583","2855","20260602",""
"20260530","수인선","고색","3864","3883","20260602",""
"20260530","서해선","부천종합운동장","2396","2032","20260602",""
"20260530","서해선","원종","5320","5027","20260602",""
"20260530","서해선","김포공항","2923","4749","20260602",""
"20260530","분당선","매교","4179","4100","20260602",""
"20260530","분당선","수원시청","13762","15208","20260602",""
"20260530","분당선","매탄권선","4392","4090","20260602",""
"20260530","분당선","망포","11073","10271","20260602",""
"20260530","분당선","영통","8686","8256","20260602",""
"20260530","분당선","청명","3708","3608","20260602",""
"20260530","분당선","상갈","4335","4342","20260602",""
"20260530","분당선","기흥","8750","7642","20260602",""
"20260530","분당선","신갈","3548","3485","20260602",""
"20260530","분당선","구성","6458","6791","20260602",""
"20260530","분당선","죽전","11455","12608","20260602",""
"20260530","분당선","보정","1783","1674","20260602",""
"20260530","분당선","이매","4704","4506","20260602",""
"20260530","분당선","오리","8544","7536","20260602",""
"20260530","분당선","미금","11910","12249","20260602",""
"20260530","분당선","정자","12735","12774","20260602",""
"20260530","분당선","수내","8928","8356","20260602",""
"20260530","분당선","서현","20471","20864","20260602",""
"20260530","분당선","야탑","20986","21504","20260602",""
"20260530","분당선","모란","19592","20205","20260602",""
"20260530","분당선","태평","11723","10864","20260602",""
"20260530","분당선","가천대","7455","7414","20260602",""
"20260530","분당선","선정릉","4322","4158","20260602",""
"20260530","분당선","강남구청","6600","7879","20260602",""
"20260530","분당선","압구정로데오","19446","21279","20260602",""
"20260530","분당선","서울숲","15785","16894","20260602",""
"20260530","분당선","수원","8249","8257","20260602",""
"20260530","분당선","복정","3","0","20260602",""
"20260530","분당선","수서","16074","16948","20260602",""
"20260530","분당선","대모산입구","4524","4263","20260602",""
"20260530","분당선","개포동","3244","3175","20260602",""
"20260530","분당선","구룡","2792","2514","20260602",""
"20260530","분당선","도곡","5671","5229","20260602",""
"20260530","분당선","한티","14905","14244","20260602",""
"20260530","분당선","선릉","6116","9886","20260602",""
"20260530","과천선","범계","26579","26110","20260602",""
"20260530","과천선","평촌","11727","11171","20260602",""
"20260530","과천선","인덕원","20449","20152","20260602",""
"20260530","과천선","정부과천청사","8607","8272","20260602",""
"20260530","과천선","과천","4819","4404","20260602",""
"20260530","과천선","대공원","11581","12005","20260602",""
"20260530","과천선","경마공원","13559","13599","20260602",""
"20260530","과천선","선바위","6535","5561","20260602",""
"20260530","공항철도 1호선","영종","4787","4903","20260602",""
"20260530","공항철도 1호선","인천공항2터미널","13233","9832","20260602",""
"20260530","공항철도 1호선","인천공항1터미널","15012","14496","20260602",""
"20260530","공항철도 1호선","공항화물청사","1228","2962","20260602",""
"20260530","공항철도 1호선","운서","10382","11460","20260602",""
"20260530","공항철도 1호선","청라국제도시","6458","6018","20260602",""
"20260530","공항철도 1호선","검암","5004","5018","20260602",""
"20260530","공항철도 1호선","계양","8016","7670","20260602",""
"20260530","공항철도 1호선","김포공항","8525","4464","20260602",""
"20260530","공항철도 1호선","마곡나루(서울식물원)","8381","9046","20260602",""
"20260530","공항철도 1호선","디지털미디어시티","11006","9610","20260602",""
"20260530","공항철도 1호선","홍대입구","22196","20945","20260602",""
"20260530","공항철도 1호선","공덕","2721","3835","20260602",""
"20260530","공항철도 1호선","서울역","13910","13363","20260602",""
"20260530","경춘선","춘천","2348","1983","20260602",""
"20260530","경춘선","남춘천","3855","4048","20260602",""
"20260530","경춘선","김유정","766","816","20260602",""
"20260530","경춘선","강촌","569","751","20260602",""
"20260530","경춘선","백양리","130","162","20260602",""
"20260530","경춘선","굴봉산","154","151","20260602",""
"20260530","경춘선","가평","2670","2989","20260602",""
"20260530","경춘선","상천","412","422","20260602",""
"20260530","경춘선","청평","2185","2200","20260602",""
"20260530","경춘선","대성리","1790","2787","20260602",""
"20260530","경춘선","마석","3893","3835","20260602",""
"20260530","경춘선","천마산","1423","1431","20260602",""
"20260530","경춘선","평내호평","5475","5201","20260602",""
"20260530","경춘선","금곡","1370","1315","20260602",""
"20260530","경춘선","사릉","1764","1681","20260602",""
"20260530","경춘선","퇴계원","2994","2726","20260602",""
"20260530","경춘선","별내","2410","2069","20260602",""
"20260530","경춘선","갈매","2090","1790","20260602",""
"20260530","경춘선","신내","2125","1914","20260602",""
"20260530","경인선","도화","3469","3310","20260602",""
"20260530","경인선","중동","8108","7549","20260602",""
"20260530","경인선","온수(성공회대입구)","5719","5158","20260602",""
"20260530","경인선","도원","2636","2682","20260602",""
"20260530","경인선","간석","5264","5021","20260602",""
"20260530","경인선","부개","7465","6920","20260602",""
"20260530","경인선","소사","7925","7407","20260602",""
"20260530","경인선","구일","9599","9512","20260602",""
"20260530","경인선","인천","5979","5497","20260602",""
"20260530","경인선","동인천","13630","13171","20260602",""
"20260530","경인선","제물포","8986","8548","20260602",""
"20260530","경인선","주안","18001","15978","20260602",""
"20260530","경인선","동암","14525","14492","20260602",""
"20260530","경인선","백운","6113","5901","20260602",""
"20260530","경인선","부평","32325","35424","20260602",""
"20260530","경인선","송내","20812","20228","20260602",""
"20260530","경인선","부천","32098","32534","20260602",""
"20260530","경인선","역곡","22571","21923","20260602",""
"20260530","경인선","오류동","10251","9396","20260602",""
"20260530","경인선","개봉","19956","19081","20260602",""
"20260530","경의선","운천","11","7","20260602",""
"20260530","경의선","임진강","80","91","20260602",""
"20260530","경의선","문산","6142","5626","20260602",""
"20260530","경의선","파주","1211","977","20260602",""
"20260530","경의선","월롱","1203","1202","20260602",""
"20260530","경의선","금촌","6475","6263","20260602",""
"20260530","경의선","금릉","4628","4402","20260602",""
"20260530","경의선","운정","7293","6950","20260602",""
"20260530","경의선","야당","7124","7461","20260602",""
"20260530","경의선","탄현","6510","6035","20260602",""
"20260530","경의선","일산","8533","8103","20260602",""
"20260530","경의선","풍산","5876","5631","20260602",""
"20260530","경의선","백마","5763","5450","20260602",""
